id,split,fecha,anio,origen_pdf,fragmento,label,anotador,origen_flags,has_VERBO,has_KEYWORD,has_NORMAR,bucket
20180104-p307-s000-e003-h697f696c,train,4 01 2018,2018,20180104.pdf,"Que de los Indicadores de Valoración Ambiental, conforme lo previsto en los Formularios A y B del Anexo X de la Resolución N° RESOL-2017- 171-APRA, se obtuvo un Puntaje Total de 4,5; Que atento lo expuesto, concluye la Subgerencia Operativa de Obras Públicas que corresponde categorizar al proyecto ""Oficinas Públicas para el Ministerio de Desarrollo Humano y Hábitat"" como de Impacto Ambiental Sin Relevante Efecto; Que asimismo y con la finalidad de atenuar los impactos ambientales negativos resulta menester establecer los requerimientos a cumplir para la ejecución de la actividad; Que los requisitos enumerados en el citado informe no importan sino el cumplimiento de normas vigentes auditadas por las áreas de control del Gobierno de la Ciudad Autónoma de Buenos Aires por lo que no es necesario establecer una Auditoria especial para su verificación; Que el Certificado de Aptitud Ambiental se otorga, previa declaración jurada del titular de la actividad de dar cumplimiento a las condiciones de funcionamiento que se establecen; Que la Subgerencia Operativa de Registros y Evaluación Técnica Legal, ha tomado la debida intervención en el marco de sus competencias. Por ello, y en virtud de las facultades otorgadas por las Resoluciones N° RESOL-2017- 181-APRA y N° RESOL-2017-470-APRA, EL DIRECTOR GENERAL DE EVALUACIÓN AMBIENTAL DE LA AGENCIA DE PROTECCIÓN AMBIENTAL DISPONE Artículo 1°.- Categorízase el proyecto: ""Oficinas Públic as para el Ministerio de Desarrollo Humano y Hábitat"", a desarrollarse en Avenida Piedra Buena N° 3.250, de esta Ciudad, con una superficie de 17.766 m2, Nomenclatura Catastral: Circunscripción: 1, Sección: 78, Manzana: 075I, Parcela: 002 y 003, Distrito de Zonificación: U52, como de Impacto Ambiental Sin Relevante Efecto. Artículo 2°.- Otórgase el Certificado de Aptitud Ambiental a nombre de la Dirección General de Innovación Urbana, titular del proyecto indicado en el artículo 1°.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20180104-p271-s000-e004-h6388e4f9,train,4 01 2018,2018,20180104.pdf,"VISTO: El Expediente Nº 27.741.737/2017 por el que se consulta sobre la ""Desgravación Impositiva"", del inmueble sito en la Av. Leandro N. Alem N° 673/75/79, y CONSIDERANDO: Que el inmueble en cuestión, correspondiente a la Sección 001, Manzana 063, Parcela 001c, se encuentra incorporado al Listado de Inmuebles Catalogados Singulares del Código de Planeamiento Urbano (Ley N° 4103 de fecha 01/12/2011, BOCBA Nº 3843 de fecha 30/01/2012) con Nivel de Protección Cautelar; Que el Área Técnica competente de esta Dirección General, mediante Informe Nº 28934003-DGIUR-2017, indica que a los efectos de establecer la desgravación impositiva que le corresponde a este inmueble, tomando en consideración sus características tipológicas y aspectos técnicos constructivos generales, se encuadraría dentro de los parámetros consignados en el Punto 6 ""Incentivos"", del Distrito APH50- Av. Callao, Parágrafo 5.4.12.50 del Código de Planeamiento Urbano; Que el porcentaje de desgravación impositiva previsto es del 40 %, por ser un edificio de más de 60 años de antigüedad y con Nivel de Protección Cautelar; el tributo a desgravar comprende sólo a la contribución territorial; Por ello, y en uso de las facultades conferidas, LA DIRECTORA GENERAL DE INTERPRETACIÓN URBANISTICA DISPONE Artículo 1º.- Considérase desde el punto de vista patrimonial el porcentaje del 40% por ser un edificio de más de 60 años de antigüedad y con Nivel de Protección Cautelar, sito en la Av. Leandro N. Alem N° 673/75/79. Artículo 2º.- Notifíquese al interesado que deberá iniciar por cuerda separada el correspondiente trámite ante la Dirección General de Rentas.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20180104-p191-s000-e002-h99369310,train,4 01 2018,2018,20180104.pdf,"Q ue por el expediente citado en el Visto tramita la aprobación de un gasto de impostergable necesidad correspondiente a la puesta en valor de vados en la Comuna N° 15 de la Ciudad Autónoma de Buenos Aires; Que la urgencia de dar continuidad a las tareas de adecuación y mantenimiento de los vados de dicha zona, obligó a que la ejecución del servicio se llevara a cabo con la mayor premura posible para lograr su efectiva transitabilidad, así como la accesibilidad plena y segura de los ciudadanos, especialmente aquellos con movilidad reducida; Que, asimismo, resulta un ""Compromiso de Gobierno"" lograr que en el año 2018 el 100% de las esquinas de la Ciudad cuenten con sus respectivos vados en condiciones óptimas; Que habida cuenta el carácter impostergable del caso, se evaluó pertinente efectuar la contratación de referencia en el marco de lo establecido por el Decreto N° 433/GCBA/2016; Que, a tales efectos, se procedió a solicitar cotizaciones a empresas del rubr o, debidamente inscriptas en el Registro Informatizado Único y Permanente de Proveedores del Gobierno de la Ciudad; Que resultando el presupuesto de la empresa ALGIERI S.A. (CUIT N° 30-69933981 - 0), por un total de pesos un millón novecientos noventa y tres mil novecientos veintitrés con sesenta y ocho centavos ($ 1.993.923,68.-) I.V.A. incluido, el más conveniente, se le solicitó el inicio inmediato de la prestación requerida bajo las condiciones de contratación establecidas; Que tal como surge del Remito presentado por la firma adjudicataria, se ha dado cumplimiento en tiempo y forma al servicio requerido; Que en la medida en que se trata de un hecho consumado, corresponde aprobar la erogación que se propicia; Que respalda la presente aprobación de gasto la imputación presupuestaria con c argo al ejercicio en vigencia; Por ello, y en ejercicio de las facultades conferidas por el Decreto N° 433/GCBA/2016; LA SUBSECRETARIA DE VÍAS PEATONALES RESUELVE: Artículo 1°.- Apruébase el gasto de impostergable necesidad en concepto de puesta en valor de vados en la Ciudad Autónoma de Buenos Aires, por un importe total de pesos un millón novecientos noventa y tres mil novecientos veintitrés con sesenta y ocho centavos ($1.993.923,68.-) I.V.A. incluido, a favor de la firma ALGIERI S.A. (CUIT N° 30-69933981-0).",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20180104-p120-s000-e002-he62c676b,train,4 01 2018,2018,20180104.pdf,"RESOLUCIÓN N.° 1231/SSREGIC/17 Buenos Aires, 26 de diciembre de 2017 VISTO los Decretos Nº 363/GCBA/2015 y Nº 383/GCBA/2015, y el Expediente No 2017- 3484837-MGEYA-DGROC, y CONSIDERANDO Que mediante Expediente Electrónico Nº 2017- 3484837 -MGEYA-DGROC, esta Dirección General de Registro de Obras y Catastro, tramita la rendición Final de cuenta Nº6, correspondiente a los fondos entregados en concepto de Caja Chica Común para el ejercicio 2017. Que, de conformidad con lo previsto en el Artículo 16 del Decreto No 67/10, reglamentado por el punto l del Anexo III de la Disposición No 183-DGC -2013 corresponde a cada Unidad de Organización aprobar por oportunidad, mérito y conveniencia los gastos de cada rendición. Por ello, EL SEÑOR SUBSECRETARIO DE REGISTROS, INTERPRETACIÓN Y CATASTRO RESUELVE: Art.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20180104-p021-s003-e007-h6d263086,train,4 01 2018,2018,20180104.pdf,"Estos fondos serán utilizados para financiar en forma exclusiva e irrevocable, con expresa prohibición de utilizar las sumas obtenidas para el financiamiento de gastos corrientes, el desarrollo de los proyectos que se establecen en el artículo 15 de la presente Ley. El Fideicomiso de la Corporación Buenos Aires Sur, o el organismo que en el futuro la reemplace, debe incluir en la escrituras traslativas de dominio, una cláusula en la que se establezca a favor de dicho Fideicomiso un PACTO DE RETROVENTA, de conformidad con lo establecido en los artículos 1163, 1166 y 1167 y concordantes del Código Civil y Comercial de la Nación. El Fideicomiso de la Corporación Buenos Aires Sur puede ejercer los derechos emergentes de dicho pacto, si el comprador no hubiera registrado los planos de obra nueva en el plazo de tres años y comenzado a ejecutar las obras proyectadas en el inmueble en cuestión, en un plazo de cinco años desde la escritura tras lativa de dominio, y de acuerdo a las condiciones que al respecto establezca la reglamentación. El adquirente se obliga a no enajenar el inmueble ni grabarlo con hipoteca por el plazo de cinco años, salvo expresa conformidad de Corporación Buenos Aires Sur o el organismo que en el futuro la reemplace.” Art. 2°.- Comuníquese, etc. Santilli - Pérez DECRETO N.º 500/17 Buenos Aires, 29 de diciembre de 2017 En uso de las facultades conferidas por el artículo 102 de la Constitución de la Ciudad Autónoma de Buenos Aires, promúlgase la Ley Nº 5.933 (EE.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20180104-p320-s000-e002-h1bcf0dd7,train,4 01 2018,2018,20180104.pdf,"Que por Disposición N° DI-2016-1220-DGIUR, el Director General de Interpretación Urbanística con fecha 26 de Agosto de 2.016, autorizó desde el punto de vista urbanístico y patrimonial, la ampliación con el uso ""Elaboración y/o fraccionamiento, suplementos dietarios, fototerapicos, veterinarios, productos alimenticios, medicamentos, perfumería y tocador"" a los ya habilitados por Disposición Nº 481- DGIUR-2016; para el inmueble sita en la calle Brasil N°800, con una superficie a habilitar de 755,08 m2; Que en el Informe N° IF-2017-27644943-DGEVA, de fecha 28 de Noviembre de 2.017, la Subgerencia Operativa de Impacto Ambiental de Actividades y Proyectos de esta Dirección General considera a la actividad peticionada como de Impacto Ambiental Sin Relevante Efecto; Que asimismo y con la finalidad de atenuar los impactos ambientales negativos resulta menester establecer los requerimientos a cumplir para la ejecución de la actividad; Que la categorización asignada resulta conforme con el Decreto N° 222/12; Que los requisitos enumerados en el citado informe no importan sino el cumplimi ento de normas vigentes auditadas por las áreas de control del Gobierno de la Ciudad Autónoma de Buenos Aires por lo que no es necesario establecer una Auditoria especial para su verificación; Que el Certificado de Aptitud Ambiental se otorga, previa declaración jurada del titular de la actividad de dar cumplimiento a las condiciones de funcionamiento que se establecen; Que la Subgerencia Operativa de Registros y Evaluación Técnica Legal, ha tomado la debida intervención en el marco de sus competencias. Por ello, y en virtud de las facultades otorgadas por las Resoluciones N° RESOL-2017- 181-APRA y N° RESOL-2017-470-APRA, EL DIRECTOR GENERAL DE EVALUACIÓN AMBIENTAL DE LA AGENCIA DE PROTECCIÓN AMBIENTAL DISPONE: Artículo 1°.- Categorízase el proyecto: ""Rubros autorizados por Disposición N° 2083- DGIUR-2015: Comercio minorista: Farmacia, Herboristería; Venta de artículos para animales domésticos - Venta de Fármacos veterinarios; Perfumería, artículos de limpieza y tocador; Comercio mayorista: Sin deposito. Rubros autorizados por artículos para el hogar y afines (603.400); Comercio Minorista de artículos y equipamiento médico, hospitalario y farmacéutico (603.423); Comercio Minorista venta de artículos para animales domésticos/venta de fármacos veterinarios (603.329); Comercios Mayoristas: Comercio Mayorista de productos alimenticios envasados (s/depósito) (611.005); Comercio Mayorista de drogas y especialidades medicinales (s/depósito) (613.000); Comercio Mayorista de artículos de perfumería y tocador (s/depósito) (613.220); Comercio Mayorista de artículos de limpieza (s/depósito)",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20180104-p342-s005-e011-he4d90714,train,4 01 2018,2018,20180104.pdf,"28 de la Ley 2095 modificada por la Ley 4764 y las Contrataciones Menores previstas en el Art. 38 de la Ley 2095 y su modificatoria 4764, hasta un máximo de UC 50.000."" y delegadas por ACDIR -2017-4411-IVC de fecha 27 de Septiembre de 2017; LA DIRECCIÓN GENERAL TÉCNICA, ADMINISTRATIVA Y LEGAL DISPONE: Art. 1º.- Aprobar la Contratación Menor Nº 93/17 para la Contratación del Servicio de Estudio de Impacto Ambiental en el Barrio Zavaleta. Art. 2º.- Adjudicar, en el marco de las previsiones establecidas en el Art. 38 de la Ley de Compras y Contrataciones Nº 2095/06, modificada por la Ley Nº 4764/13 y reglamentada por el Decreto Nº 326/17 (Texto consolidado por Ley Nº 5666 - BOCBA 5014 del 24/11/2016), la Contratación Menor Nº 93/17 para la Contratación del Servicio de Estudio de Impacto Ambiental en el Barrio Zavaleta, por un total de Pesos Ciento Noventa y Tres Mil Cuatrocientos Ochenta y Siete con 25/100 ($ 193.487,25.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20180104-p027-s002-e004-h1d985fa6,train,4 01 2018,2018,20180104.pdf,"Que, a tal fin, los representantes de las referidas entidades, acompañaron un estudio tarifario actualizado al mes de noviembre de 2017; Que a la fecha, la tarifa aplicable a dicho Servicio Público se encuentra fijada por el Decreto Nº 265/17 en el valor de dos pesos con setenta y siete centavos ($ 2,77) la ficha diurna y tres pesos con treinta y dos centavos ($ 3,32) la ficha nocturna; Que, al respecto, resulta relevante analizar la evolución de los factores económicos involucrados en la actividad, como ser, el capital invertido así como la modificación de los precios de la mayoría de los insumos utilizados en la explotación del mencionado servicio; Que tal análisis ha sido efectuado por la Dirección General Habilitación de Conductores y Transportes dependiente de la Subsecretaría de Movilidad Sustentable y Segura de la Secretaría de Transporte del Ministerio de Desarrollo Urbano y Transporte, estudiando la rentabilidad del sector y analizando la evolución de los ingresos y de los costos involucrados en la explotación de la actividad, el cual integra el presente como Anexo I; Que conforme se desprende del mencionado informe, la tarifa proyectada contribuiría a la recomposición de la ecuación económica; Que, en tal sentido, la Secretaría de Transporte propone un aumento del v alor de la ficha diurna a tres pesos con veintiséis centavos ($ 3,26), y la ficha de la tarifa nocturna a tres pesos con noventa y un centavos ($ 3,91), en virtud de las previsiones del artículo 12.5.3.2 del Código de Tránsito y Transporte de la Ciudad Autónoma de Buenos Aires; Que la Ley Nº 210 en su artículo 13 inciso c), prevé la convocatoria y realización de Audiencia Pública para el caso de solicitud de modificación de tarifas de un Servicio Público; Que, asimismo, el precitado artículo 13 in fine establece que el Poder Ejecutivo convoca a audiencia pública no vinculante a requerimiento del Ente y que la convocatoria y el procedimiento de la audiencia se llevarán a cabo según el trámite dispuesto por la Ley Nº 6, salvo en lo referido a la presidencia de la misma que quedará a cargo del Presidente del Ente o quien legalmente lo reemplace.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20180104-p318-s000-e004-h12030fb6,train,4 01 2018,2018,20180104.pdf,"Artículo 6°.- Establécese que el otorgamiento del Certificado de Aptitud Ambiental no exime del cumplimiento de las normas de tejido, requerimientos de espacios de carga y descarga, estacionamiento y otras exigencias que surjan de la aplicación del Código de Planeamiento Urbano y sus modificatorias. Artículo 7°.- Cúmplase con la Ley Tarifaria previo al retiro de la presente Disposición. Artículo 8°.- Regístrese. Publíquese en el BOCBA. Notifíquese y entréguese copia de la presente D isposición y del Certificado de Aptitud Ambiental correspondiente al solicitante, dejándose debida constancia de ello en el cuerpo de la actuación.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20180104-p425-s016-e022-hb59ac4de,train,4 01 2018,2018,20180104.pdf,"de bebidas en general envasadas. Para reclamos de ley se fija el domicilio Av. de los Constituyentes N° 4101, C.A.B.A. Solicitante: Leonardo Hernán Bueno Inicia: 4-1-2018 Vence: 10-1-2018 Transferencia de Habilitación. E.E. N° 29.757.257/MGEYA-DGCCON/17 Patricia Mabel Moreno (DNI 14.327.032) con domicilio en José Bonifacio N° 2752 PB depto. “4” CABA, avisa que transfiere la habilitación municipal del local sito en Av.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20180104-p030-s000-e000-hd89bf764,train,4 01 2018,2018,20180104.pdf,"Que por el expediente citado en el Visto, tramita la solicitud de las empresas concesionarias del servicio de Verificación Técnica Vehicular Obligatoria en la Ciudad Autónoma de Buenos Aires, establecida por la Ley N° 2.265, para que se adecue el valor de la tarifa; Que el artículo N° 66 del Pliego de Bases y Condiciones Particulares aprobado por Ley N° 4.111, establece que para salvaguardar la ecuación económica financiera y considerar su eventual adecuación, la fórmula que se considerará para analizar la evolución de los costos y su impacto sobre la tarifa estará integrada en un sesenta por ciento (60%) por el índice promedio de la variación salarial de los trabajadores de SMATA (Sindicato de Mecánicos y Afines del Transporte Automotor de la República Argentina) para la jurisdicción del área de la Ciudad Autónoma de Buenos Aires y un cuarenta por ciento (40%) por el índice de variación de Precios Mayoristas Nivel General elaborado por el INDEC“, indicando que toda variación de costos superior al cinco por ciento (5%) generara el derecho de solicitud de reconsideración de tarifas; Que la Dirección General Habilitación de Conductores y Transporte dependiente de la Subsecretaría de Movilidad Sustentable y Segura de la Secretaría de Transporte, realizó un estudio sobre la rentabilidad del sector, analizando detalladamente la evolución de los costos involucrados que inciden en la prestación de dicho servicio; Que en tal sentido, en el informe Nº IF-2017-29839204-DGHCT efectuado por la citada Dirección General se observó una desactualización de más del cinco por ciento (5 %) en la variación de los costos de la tarifa, resultando pertinente por ello acceder a la revisión de dicho importe, con la finalidad de restablecer la rentabilidad y la calidad en la prestación del servicio; Que el análisis realizado estimó que un aumento del dieciséis por ciento (16%) en el valor de la tarifa del Servicio de Verificación Técnica Vehicular Obligatoria restablecería razonablemente dicha ecuación económica; Que en virtud de la Ley N° 6, la Secretaría de Transporte propicia la realización de una Audiencia Pública Temática; Que es de interés permanente del Gobierno de la Ciudad Autónoma de Buenos Aires, que todos los actos de la Administración sean el resultado de tramitaciones en las cuales se garantice la transparencia de los procedimientos administrativos; Que la garantía de oír al administrado, en la medida que pueda verse afectado en sus derechos o intereses, es un principio clásico del derecho constitucional y administrativo, al cual se adhiere; Que el procedimiento de consulta, esencialmente escrito y el procedimiento de Audiencia Pública, preponderantemente oral, coadyuvan a la búsqueda de transparencia y amplitud de participación y debate ciudadano; Que el artículo 8° de la Ley N° 6, establece que el Poder Ejecutivo convoca a Audiencia Pública mediante el dictado de un Decreto; Que por Decreto Nº 363/GCBA/15 y sus modificatorios se aprobó la estructura orgánico funcional del Poder Ejecutivo de la Ciudad Autónoma de Buenos Aires, disponiéndose dentro de las responsabilidades primarias de la Subsecretaría de Gestión Comunal, dependiente de la Secretaría de Atención y Gestión Ciudadana de la Jefatura de Gabinete de Ministros, la organización de las Audiencias Públicas que convoque el P oder Ejecutivo de la Ciudad Autónoma de Buenos Aires, en cumplimiento de la Ley N° 6; Que la Procuración General del Gobierno de la Ciudad de Buenos Aires ha tomado la intervención de su competencia en virtud de lo establecido por la Ley N° 1.218; Por ello , y en uso de las facultades conferidas por los artículos 102 y 104 de la Constitución de la Ciudad Autónoma de Buenos Aires.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20180104-p289-s008-e010-ha9fd63aa,train,4 01 2018,2018,20180104.pdf,"VISTO: El Expediente Nº 26.879.712/2017, por el que se consulta respecto al anteproyecto de ampliación para el Jardín de Infantes Nº 1 - D.E.5, en el edificio escolar existente en el predio sito en la Av. Caseros Nº 1555, San José Nº 1970/80, según las tareas propuestas en la Memoria Técnica y Propuesta que obra en IF-2017-26911355- DGINFE e IF-2017-27115235-DGINFE respectivamente, y CONSIDERANDO: Que el inmueble en cuestión se encuentra emplazado en un Distrito E3 sobre la calle San José y C3II sobre la Av. Caseros, de Zonificación General del Código de Planeamiento Urbano según Ley 449; Que la Gerencia Operativa de Supervisión Interpretación Urbana de esta Dirección General, mediante Informe Nº 29235300-DGIUR-2017, respecto de la normativa que resulta de aplicación, el Parágrafo 5.4.3.3 a) Distrito E3 - Equipamiento Local establece.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20180111-p288-s003-e009-hd195ca33,train,11 01 2018,2018,20180111.pdf,"32º de la Ley Nº 1540, deberá colocarse un cartel en lugar visible con el siguiente aviso: ""Los niveles sonoros en este lugar pueden provocarle lesiones permanentes en el oído"". Artículo 4°.- Establécese que el cumplimiento de las condiciones fijadas en el Artículo que antecede no exime al titular de la actividad al cumplimiento de toda norma que resulte de aplicación para el presente caso. Artículo 5°.- Establécese que el incumplimiento de las condiciones fijadas en el Artículo 3° y la comprobación de cualquier falsedad en la documentación y demás presentaciones exigidas, dará lugar a la aplicación de las sanciones previstas en la Ley N° 123. Artículo 6°.- Establécese que el otorgamiento del Certificado de Aptitud Ambiental no exime del cumplimiento de las normas de tejido, requerimientos de espacios de carga y descarga, estacionamiento y otras exigencias que surjan de la aplicación del Código de Planeamiento Urbano y sus modificatorias. Artículo 7°.- Cúmplase con la Ley Tarifaria previo al retiro de la presente Disposición. Artículo 8°.- Regístrese. Publíquese en el BOCBA.",0,Juan,VERBO;KEYWORD;NORMAR,1,1,1,VERBO;KEYWORD;NORMAR
20180111-p309-s002-e007-h6353dbfa,train,11 01 2018,2018,20180111.pdf,"La Auditoria deberá presentarse con las firmas del solicitante y el responsable técnico del proyecto; que reviste el carácter de declaración jurada; 34) Deberá cumplir para el uso ""Oficina Comercial"" al que s e destinará el inmueble con las restricciones dispuestas en RESOL-2017-125- SSREGIC y para Estacionamiento con la referencia 31 establecida en el Decreto Nº 222/GCABA/12;35) Deberá cumplir para los usos a determinar de los locales comerciales con las restricciones dispuestas en Resolución: RESOL-2017-125- SSREGIC; 36) El o los titulares de las actividades a desarrollar en los locales comerciales deberán tramitar para su funcionamiento el Certificado de Aptitud Ambiental correspondiente así como la Habilitación ajustada a las normas vigentes. Artículo 4°.- Establécese que el cumplimiento de las condiciones fijadas en el Artículo que antecede no exime al titular de la actividad al cumplimiento de toda norma que resulte de aplicación para el presente caso. Artículo 5°.- Establécese que el incumplimiento de las condiciones fijadas en el Artículo 3° y la comprobación de cualquier falsedad en la documentación y demás presentaciones exigidas, dará lugar a la aplicación de las sanciones previstas en la Ley N° 123. Artículo 6°.- Establécese que el otorgamiento del Certificado de Aptitud Ambiental no exime del cumplimiento de las normas de tejido, requerimientos de espacios de carga y descarga, estacionamiento y otras exigencias que surjan de la aplicación del Código de Planeamiento Urbano y sus modificatorias. Artículo 7°.- Cúmplase con la Ley Tarifaria previo al retiro de la presente Disposición. Nº 5292 - 11/01/2018 Boletín Oficial de la Ciudad de Buenos Aires Página 310",0,Juan,VERBO;KEYWORD;NORMAR,1,1,1,VERBO;KEYWORD;NORMAR
20180111-p268-s000-e003-h828d39ca,train,11 01 2018,2018,20180111.pdf,"Q ue en relación al Factor de Ocupación del Suelo, será de aplicación lo graficado en documentación adjunta, en lo que se pondera la cesión de terreno a espacio público, en la esquina de la calle Montañeses y las vías del Ferrocarril Mitre, sobre el cual se desarrollará un local comercial, que se integrará con el paseo peatonal previsto para la el Distrito UP en relación a la estación ""Belgrano C""; Que los usos propuestos de ""Vivienda multifamiliar con cocheras"" y ""Local Comercial"", resultan admitidos en el distrito de emplazamiento, con las pautas y condiciones que determina en Cuadro de Usos 5.2.1a) del Código de Planeamiento Urbano vigente. Que, por lo detallado precedentemente, la Gerencia Operativa de Interpretación Urbana, considera factible acceder al proyecto puesto a consideración, toda vez que la misma encuadra dentro de los criterios de completamiento de tejido promovidos por la Ley 2930, así como la resolución del nivel peatonal del proyecto en adecuada integración con el espacio urbano de la vía pública; Que lo expresado en los considerandos que anteceden no exime del cumplimiento de las restantes disposiciones vigentes que resulten de aplicación en el presente caso así como las contenidas en los Códigos de Planeamiento Urbano y de la Edificación, que no hayan sido expresamente contempladas en la presente, en la oportunidad de la presentación de la documentación de obra ante la Dirección General Registro de Obras y Catastro. Por ello, y en uso de las facultades conferidas, LA DIRECTORA GENERAL DE INTERPRETACIÓN URBANISTICA DISPONE Artículo 1º.- Considerase factible desde el punto de vista urbanístico, en consonancia con los criterios promovidos por la Ley Nº 2930, el proyecto de ""Obra Nueva"" con destino ""Vivienda Multifamiliar con cocheras y Local Comercial"" a desarrollarse en el predio de la calle Montañeses Nº 1862 (Secc.25, Manz.47B, Parc.3), siempre de acuerdo a los lineamientos expresados en los considerandos y debiendo cumplir con la restante normativa vigente que resulte de aplicación y que no haya sido expresamente contemplada en la presente. Artículo 2º.- La presente tiene un plazo de vigencia de 180 días a partir de la fecha de emisión.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20180111-p124-s000-e004-h56276198,train,11 01 2018,2018,20180111.pdf,"Que en virtud de lo informado por el Organo Asesor esta Subsecretaría de Registros, Interpretación y Catastro emitió la Resolución Nº 2017-935-SSREGIC a través de la cual suspendió el registro de planos con trata ""Obra Nueva"" de fecha 16 de Febrero de 2017, para la finca sita en la Av Del Libertador Nº 3858 de esta Ciudad; Que con fecha 29 de Diciembre de 2017 esta Subsecretaria ha tomado conocimiento mediante Expediente Electrónico Nº 2017-30364758-PG proveniente de la Procuración General de la Ciudad, en los autos caratulados “MANES, PEDRO GASTÓN C/ GCBA S/ AMPARO“ Expte Nro 30.707/2017-0, en trámite por ante el Juzgado de Primera Instancia en lo Contencioso Administrativo y Tributario de la Ciudad Autónoma de Buenos Aires Nº 4, Secretaría N° 8; que se ha resuelto: ""..(...) Ordenar la sustitución de la medida cautelar dispuesta a fs. 50/52 en el sentido que la paralización de la obra en la Avenida Del Libertador 3858 de la Ciudad de Buenos Aires, será par cial. En consecuencia se podrán continuar los trabajos de excavación, fundaciones, submuraciones y niveles del edificio que se encuentren por debajo del nivel del terreno, siempre conforme a la obra que en definitiva pudiere ser jurídicamente posible construir a resultas del presente proceso"" Que en virtud del resolutorio r ecaído en sede judicial, y a efectos de cumplimentar el mismo, es menester sustituir lo resuelto mediante Resolución Nº 2017-935-SSREGIC; Que la ley 5.460 estableció la actual estructura ministerial y que el Decreto Nº 363/GCBA/15 y sus modificatorios aprobaron la estructura orgánico funcional dependiente del Poder Ejecutivo del Gobierno de la Ciudad Autónoma de Buenos Aires, con las responsabilidades primarias y objetivos de las Unidades de Organización integrantes de este Gobierno; Por ello, y en uso de las facultades conferidas, EL SUBSECRETARIO DE REGISTROS INTERPRETACIÓN Y CATASTRO RESUELVE: Artículo 1º.- Déjase sin efecto la Resolución Nº 2017-935-SSREGIC por los motivos expresados en el Considerando de la presente. Artículo 2º.- Autorizase en relación a los planos registrados en fecha 16 de febrero de 2017, para la finca sita en la calle Av. Del Libertador Nº 3858 de esta Ciudad, a continuar los trabajos de excavación, fundaciones, submuraciones y niveles del edificio que se encuentren por debajo del nivel del terreno, siempre conforme a la obra que en definitiva pudiere ser jurídicamente posible construir a resultas del proceso que tramita en sede judicial a través de autos caratulados ""MANES, PEDRO GASTÓN C/ GCBA S/ AMPARO“ que se sustancia por ante el Juzgado Contencioso, Administrativo y Tributario Nº 4, Secretaría Nº 8.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
